ID,Event,Date,Time,DayOfWeek,IsWeekend,Month,Status,CreatedAt
952,AI Workshop,2024-12-19,15:06:00,3,0,12,cancelled,2024-12-15T15:06:00
63,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-15T14:00:00
80,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-14T14:00:00
96,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-13T14:00:00
184,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-12T14:00:00
199,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-05T14:00:00
215,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-12T14:00:00
365,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-17T14:00:00
397,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-17T14:00:00
432,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-15T14:00:00
613,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-14T14:00:00
647,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-08T14:00:00
679,AI Workshop,2024-12-19,14:00:00,3,0,12,cancelled,2024-12-18T14:00:00
860,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-08T14:00:00
893,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-07T14:00:00
931,AI Workshop,2024-12-19,14:00:00,3,0,12,confirmed,2024-12-10T14:00:00
95,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-08T11:00:00
364,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-11T11:00:00
396,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-09T11:00:00
431,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-16T11:00:00
612,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-17T11:00:00
646,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-12T11:00:00
678,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-06T11:00:00
859,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-10T11:00:00
892,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-13T11:00:00
930,AI Workshop,2024-12-19,11:00:00,3,0,12,confirmed,2024-12-06T11:00:00
79,AI Workshop,2024-12-19,09:00:00,3,0,12,confirmed,2024-12-09T09:00:00
183,AI Workshop,2024-12-19,09:00:00,3,0,12,confirmed,2024-12-10T09:00:00
363,AI Workshop,2024-12-19,09:00:00,3,0,12,confirmed,2024-12-14T09:00:00
395,AI Workshop,2024-12-19,09:00:00,3,0,12,confirmed,2024-12-10T09:00:00
430,AI Workshop,2024-12-19,09:00:00,3,0,12,confirmed,2024-12-12T09:00:00
611,AI Workshop,2024-12-19,09:00:00,3,0,12,cancelled,2024-12-12T09:00:00
645,AI Workshop,2024-12-19,09:00:00,3,0,12,confirmed,2024-12-16T09:00:00
677,AI Workshop,2024-12-19,09:00:00,3,0,12,cancelled,2024-12-11T09:00:00
891,AI Workshop,2024-12-19,09:00:00,3,0,12,confirmed,2024-12-16T09:00:00
929,AI Workshop,2024-12-19,09:00:00,3,0,12,confirmed,2024-12-08T09:00:00
62,AI Workshop,2024-12-18,16:00:00,2,0,12,confirmed,2024-12-15T16:00:00
362,AI Workshop,2024-12-18,16:00:00,2,0,12,confirmed,2024-12-17T16:00:00
429,AI Workshop,2024-12-18,16:00:00,2,0,12,confirmed,2024-12-10T16:00:00
610,AI Workshop,2024-12-18,16:00:00,2,0,12,confirmed,2024-12-13T16:00:00
644,AI Workshop,2024-12-18,16:00:00,2,0,12,confirmed,2024-12-09T16:00:00
676,AI Workshop,2024-12-18,16:00:00,2,0,12,confirmed,2024-12-17T16:00:00
858,AI Workshop,2024-12-18,16:00:00,2,0,12,confirmed,2024-12-12T16:00:00
890,AI Workshop,2024-12-18,16:00:00,2,0,12,confirmed,2024-12-11T16:00:00
928,AI Workshop,2024-12-18,16:00:00,2,0,12,cancelled,2024-12-11T16:00:00
61,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-10T14:00:00
78,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-07T14:00:00
94,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-14T14:00:00
182,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-15T14:00:00
198,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-04T14:00:00
361,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-08T14:00:00
394,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-04T14:00:00
428,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-04T14:00:00
609,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-05T14:00:00
643,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-09T14:00:00
675,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-04T14:00:00
857,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-06T14:00:00
889,AI Workshop,2024-12-18,14:00:00,2,0,12,cancelled,2024-12-10T14:00:00
927,AI Workshop,2024-12-18,14:00:00,2,0,12,confirmed,2024-12-09T14:00:00
60,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-04T11:00:00
214,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-06T11:00:00
360,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-17T11:00:00
393,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-06T11:00:00
427,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-12T11:00:00
608,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-17T11:00:00
642,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-14T11:00:00
674,AI Workshop,2024-12-18,11:00:00,2,0,12,cancelled,2024-12-04T11:00:00
856,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-08T11:00:00
888,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-07T11:00:00
926,AI Workshop,2024-12-18,11:00:00,2,0,12,confirmed,2024-12-15T11:00:00
197,AI Workshop,2024-12-18,09:00:00,2,0,12,confirmed,2024-12-07T09:00:00
359,AI Workshop,2024-12-18,09:00:00,2,0,12,confirmed,2024-12-10T09:00:00
392,AI Workshop,2024-12-18,09:00:00,2,0,12,confirmed,2024-12-09T09:00:00
607,AI Workshop,2024-12-18,09:00:00,2,0,12,confirmed,2024-12-05T09:00:00
641,AI Workshop,2024-12-18,09:00:00,2,0,12,confirmed,2024-12-10T09:00:00
673,AI Workshop,2024-12-18,09:00:00,2,0,12,confirmed,2024-12-05T09:00:00
925,AI Workshop,2024-12-18,09:00:00,2,0,12,confirmed,2024-12-13T09:00:00
59,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-07T16:00:00
77,AI Workshop,2024-12-17,16:00:00,1,0,12,cancelled,2024-12-13T16:00:00
93,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-05T16:00:00
181,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-05T16:00:00
196,AI Workshop,2024-12-17,16:00:00,1,0,12,cancelled,2024-12-16T16:00:00
391,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-10T16:00:00
426,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-16T16:00:00
606,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-07T16:00:00
640,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-15T16:00:00
855,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-12T16:00:00
887,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-15T16:00:00
924,AI Workshop,2024-12-17,16:00:00,1,0,12,confirmed,2024-12-13T16:00:00
92,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-06T14:00:00
180,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-03T14:00:00
358,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-11T14:00:00
390,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-16T14:00:00
425,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-04T14:00:00
605,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-06T14:00:00
639,AI Workshop,2024-12-17,14:00:00,1,0,12,cancelled,2024-12-13T14:00:00
672,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-04T14:00:00
854,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-15T14:00:00
886,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-07T14:00:00
923,AI Workshop,2024-12-17,14:00:00,1,0,12,confirmed,2024-12-06T14:00:00
58,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-04T11:00:00
357,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-14T11:00:00
389,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-07T11:00:00
424,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-09T11:00:00
604,AI Workshop,2024-12-17,11:00:00,1,0,12,cancelled,2024-12-03T11:00:00
638,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-12T11:00:00
671,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-16T11:00:00
853,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-12T11:00:00
885,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-05T11:00:00
922,AI Workshop,2024-12-17,11:00:00,1,0,12,confirmed,2024-12-06T11:00:00
57,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-09T09:00:00
76,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-09T09:00:00
91,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-11T09:00:00
179,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-04T09:00:00
195,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-07T09:00:00
388,AI Workshop,2024-12-17,09:00:00,1,0,12,cancelled,2024-12-13T09:00:00
423,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-13T09:00:00
603,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-10T09:00:00
637,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-12T09:00:00
852,AI Workshop,2024-12-17,09:00:00,1,0,12,cancelled,2024-12-14T09:00:00
884,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-15T09:00:00
921,AI Workshop,2024-12-17,09:00:00,1,0,12,confirmed,2024-12-09T09:00:00
56,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-11T16:00:00
90,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-04T16:00:00
178,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-06T16:00:00
356,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-07T16:00:00
422,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-06T16:00:00
602,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-06T16:00:00
636,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-09T16:00:00
851,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-11T16:00:00
883,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-02T16:00:00
920,AI Workshop,2024-12-16,16:00:00,0,0,12,confirmed,2024-12-08T16:00:00
55,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-05T14:00:00
75,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-14T14:00:00
355,AI Workshop,2024-12-16,14:00:00,0,0,12,cancelled,2024-12-12T14:00:00
387,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-15T14:00:00
421,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-07T14:00:00
601,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-09T14:00:00
635,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-09T14:00:00
850,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-03T14:00:00
882,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-03T14:00:00
919,AI Workshop,2024-12-16,14:00:00,0,0,12,confirmed,2024-12-10T14:00:00
177,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-04T11:00:00
354,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-10T11:00:00
386,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-15T11:00:00
420,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-09T11:00:00
600,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-13T11:00:00
634,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-06T11:00:00
670,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-10T11:00:00
849,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-14T11:00:00
881,AI Workshop,2024-12-16,11:00:00,0,0,12,cancelled,2024-12-13T11:00:00
918,AI Workshop,2024-12-16,11:00:00,0,0,12,confirmed,2024-12-12T11:00:00
54,AI Workshop,2024-12-16,09:00:00,0,0,12,cancelled,2024-12-05T09:00:00
74,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-11T09:00:00
176,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-06T09:00:00
353,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-10T09:00:00
385,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-15T09:00:00
419,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-11T09:00:00
599,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-03T09:00:00
633,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-11T09:00:00
669,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-10T09:00:00
848,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-08T09:00:00
880,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-14T09:00:00
917,AI Workshop,2024-12-16,09:00:00,0,0,12,confirmed,2024-12-09T09:00:00
53,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-12-02T16:00:00
89,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-11-29T16:00:00
194,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-12-10T16:00:00
213,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-12-05T16:00:00
352,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-12-05T16:00:00
384,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-12-03T16:00:00
598,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-12-11T16:00:00
632,AI Workshop,2024-12-13,16:00:00,4,0,12,cancelled,2024-12-05T16:00:00
668,AI Workshop,2024-12-13,16:00:00,4,0,12,cancelled,2024-12-08T16:00:00
847,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-12-01T16:00:00
879,AI Workshop,2024-12-13,16:00:00,4,0,12,confirmed,2024-12-02T16:00:00
916,AI Workshop,2024-12-13,16:00:00,4,0,12,cancelled,2024-12-04T16:00:00
52,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-11-29T14:00:00
175,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-01T14:00:00
351,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-08T14:00:00
383,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-08T14:00:00
418,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-05T14:00:00
597,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-11-30T14:00:00
631,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-01T14:00:00
667,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-08T14:00:00
846,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-12T14:00:00
878,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-02T14:00:00
915,AI Workshop,2024-12-13,14:00:00,4,0,12,confirmed,2024-12-06T14:00:00
73,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-03T11:00:00
88,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-06T11:00:00
174,AI Workshop,2024-12-13,11:00:00,4,0,12,cancelled,2024-12-03T11:00:00
193,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-10T11:00:00
212,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-07T11:00:00
350,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-03T11:00:00
382,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-12T11:00:00
417,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-09T11:00:00
630,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-09T11:00:00
666,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-10T11:00:00
845,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-07T11:00:00
877,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-12-12T11:00:00
914,AI Workshop,2024-12-13,11:00:00,4,0,12,confirmed,2024-11-30T11:00:00
224,AI Workshop,2024-12-13,10:00:00,4,0,12,confirmed,2024-12-07T10:00:00
446,AI Workshop,2024-12-13,10:00:00,4,0,12,confirmed,2024-12-04T10:00:00
692,AI Workshop,2024-12-13,10:00:00,4,0,12,confirmed,2024-11-30T10:00:00
944,AI Workshop,2024-12-13,10:00:00,4,0,12,confirmed,2024-12-03T10:00:00
72,AI Workshop,2024-12-13,09:00:00,4,0,12,cancelled,2024-12-07T09:00:00
173,AI Workshop,2024-12-13,09:00:00,4,0,12,confirmed,2024-12-09T09:00:00
349,AI Workshop,2024-12-13,09:00:00,4,0,12,confirmed,2024-11-30T09:00:00
381,AI Workshop,2024-12-13,09:00:00,4,0,12,confirmed,2024-12-09T09:00:00
629,AI Workshop,2024-12-13,09:00:00,4,0,12,cancelled,2024-12-08T09:00:00
665,AI Workshop,2024-12-13,09:00:00,4,0,12,cancelled,2024-12-10T09:00:00
844,AI Workshop,2024-12-13,09:00:00,4,0,12,confirmed,2024-12-04T09:00:00
876,AI Workshop,2024-12-13,09:00:00,4,0,12,confirmed,2024-12-11T09:00:00
913,AI Workshop,2024-12-13,09:00:00,4,0,12,confirmed,2024-11-30T09:00:00
348,AI Workshop,2024-12-12,16:00:00,3,0,12,confirmed,2024-12-05T16:00:00
380,AI Workshop,2024-12-12,16:00:00,3,0,12,confirmed,2024-11-28T16:00:00
416,AI Workshop,2024-12-12,16:00:00,3,0,12,confirmed,2024-12-05T16:00:00
596,AI Workshop,2024-12-12,16:00:00,3,0,12,cancelled,2024-12-05T16:00:00
628,AI Workshop,2024-12-12,16:00:00,3,0,12,confirmed,2024-12-02T16:00:00
664,AI Workshop,2024-12-12,16:00:00,3,0,12,confirmed,2024-12-07T16:00:00
843,AI Workshop,2024-12-12,16:00:00,3,0,12,confirmed,2024-12-06T16:00:00
912,AI Workshop,2024-12-12,16:00:00,3,0,12,confirmed,2024-12-01T16:00:00
445,AI Workshop,2024-12-12,15:00:00,3,0,12,cancelled,2024-12-11T15:00:00
691,AI Workshop,2024-12-12,15:00:00,3,0,12,confirmed,2024-11-29T15:00:00
943,AI Workshop,2024-12-12,15:00:00,3,0,12,confirmed,2024-12-02T15:00:00
51,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-12-03T14:00:00
172,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-11-28T14:00:00
192,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-12-04T14:00:00
211,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-11-29T14:00:00
347,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-12-08T14:00:00
379,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-12-11T14:00:00
415,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-11-29T14:00:00
595,AI Workshop,2024-12-12,14:00:00,3,0,12,cancelled,2024-12-03T14:00:00
627,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-12-10T14:00:00
663,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-11-30T14:00:00
842,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-12-11T14:00:00
875,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-12-03T14:00:00
911,AI Workshop,2024-12-12,14:00:00,3,0,12,confirmed,2024-12-07T14:00:00
223,AI Workshop,2024-12-12,13:00:00,3,0,12,confirmed,2024-12-04T13:00:00
444,AI Workshop,2024-12-12,13:00:00,3,0,12,confirmed,2024-12-05T13:00:00
690,AI Workshop,2024-12-12,13:00:00,3,0,12,confirmed,2024-12-05T13:00:00
942,AI Workshop,2024-12-12,13:00:00,3,0,12,confirmed,2024-12-10T13:00:00
50,AI Workshop,2024-12-12,11:00:00,3,0,12,cancelled,2024-11-28T11:00:00
71,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-03T11:00:00
87,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-03T11:00:00
171,AI Workshop,2024-12-12,11:00:00,3,0,12,cancelled,2024-12-06T11:00:00
210,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-06T11:00:00
346,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-01T11:00:00
378,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-11-29T11:00:00
414,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-05T11:00:00
594,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-08T11:00:00
626,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-07T11:00:00
662,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-02T11:00:00
910,AI Workshop,2024-12-12,11:00:00,3,0,12,confirmed,2024-12-10T11:00:00
86,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-12-11T09:00:00
170,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-12-04T09:00:00
191,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-12-04T09:00:00
345,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-12-01T09:00:00
377,AI Workshop,2024-12-12,09:00:00,3,0,12,cancelled,2024-12-02T09:00:00
413,AI Workshop,2024-12-12,09:00:00,3,0,12,cancelled,2024-11-28T09:00:00
593,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-11-30T09:00:00
661,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-12-11T09:00:00
841,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-11-30T09:00:00
874,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-12-05T09:00:00
909,AI Workshop,2024-12-12,09:00:00,3,0,12,confirmed,2024-12-02T09:00:00
222,AI Workshop,2024-12-11,18:00:00,2,0,12,confirmed,2024-12-06T18:00:00
941,AI Workshop,2024-12-11,18:00:00,2,0,12,confirmed,2024-11-30T18:00:00
70,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-12-01T16:00:00
190,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-11-29T16:00:00
209,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-12-10T16:00:00
344,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-12-06T16:00:00
376,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-12-02T16:00:00
412,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-12-06T16:00:00
592,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-11-30T16:00:00
625,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-12-10T16:00:00
660,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-12-01T16:00:00
840,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-11-30T16:00:00
873,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-11-28T16:00:00
908,AI Workshop,2024-12-11,16:00:00,2,0,12,confirmed,2024-12-03T16:00:00
69,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-11-27T14:00:00
85,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-04T14:00:00
100,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-10T14:00:00
208,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-11-30T14:00:00
343,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-11-29T14:00:00
375,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-06T14:00:00
411,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-08T14:00:00
443,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-02T14:00:00
591,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-10T14:00:00
624,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-09T14:00:00
659,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-11-27T14:00:00
689,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-09T14:00:00
839,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-12-02T14:00:00
872,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-11-28T14:00:00
907,AI Workshop,2024-12-11,14:00:00,2,0,12,confirmed,2024-11-28T14:00:00
940,AI Workshop,2024-12-11,14:00:00,2,0,12,cancelled,2024-12-06T14:00:00
49,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-12-06T11:00:00
68,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-12-07T11:00:00
342,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-12-10T11:00:00
374,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-11-28T11:00:00
410,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-12-02T11:00:00
590,AI Workshop,2024-12-11,11:00:00,2,0,12,cancelled,2024-11-28T11:00:00
623,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-12-10T11:00:00
658,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-11-28T11:00:00
838,AI Workshop,2024-12-11,11:00:00,2,0,12,cancelled,2024-12-10T11:00:00
